Year,Month,State,Species,Metric Tons,Pounds,$
1997,Nov,Florida West Coast,GRUNTS,13,"28,754","20,323"
1998,Nov,Florida West Coast,GRUNTS,27.3,"60,227","41,684"
1999,Nov,Florida West Coast,GRUNTS,23.8,"52,416","35,376"
2000,Nov,Florida West Coast,GRUNTS,16.8,"37,131","25,963"
2001,Nov,Florida West Coast,GRUNTS,31.8,"70,209","48,384"
2002,Nov,Florida West Coast,GRUNTS,19.3,"42,645","29,604"
2003,Nov,Florida West Coast,GRUNTS,21.4,"47,261","30,749"
2004,Nov,Florida West Coast,GRUNTS,17.5,"38,687","26,017"
2005,Nov,Florida West Coast,GRUNTS,2.9,"6,401","5,521"
2006,Nov,Florida West Coast,GRUNTS,2.3,"5,039","4,375"
2007,Nov,Florida West Coast,GRUNTS,6.3,"13,793","12,741"
2008,Nov,Florida West Coast,GRUNTS,13.4,"29,517","24,616"
2009,Nov,Florida West Coast,GRUNTS,20.9,"45,986","34,320"
2010,Nov,Florida West Coast,GRUNTS,13.2,"29,043","24,844"
2011,Nov,Florida West Coast,GRUNTS,34.9,"76,911","54,727"
2012,Nov,Florida West Coast,GRUNTS,32,"70,534","54,831"
2013,Nov,Florida West Coast,GRUNTS,21.6,"47,539","46,954"
2014,Nov,Florida West Coast,GRUNTS,11,"24,310","28,039"
2015,Nov,Florida West Coast,GRUNTS,15.8,"34,784","66,443"
2016,Nov,Florida West Coast,GRUNTS,14.8,"32,734","34,020"
2002,Nov,Louisiana,GRUNTS,0,41,14
1990,Dec,Florida West Coast,GRUNTS,11.3,"24,810","8,805"
1991,Dec,Florida West Coast,GRUNTS,19.7,"43,342","17,416"
1992,Dec,Florida West Coast,GRUNTS,18.3,"40,366","19,006"
1993,Dec,Florida West Coast,GRUNTS,28.5,"62,740","29,012"
1994,Dec,Florida West Coast,GRUNTS,26.7,"58,764","31,003"
1995,Dec,Florida West Coast,GRUNTS,21.8,"47,989","30,904"
1996,Dec,Florida West Coast,GRUNTS,16.1,"35,397","25,675"
1997,Dec,Florida West Coast,GRUNTS,13.9,"30,581","20,616"
1998,Dec,Florida West Coast,GRUNTS,18.2,"40,164","27,238"
1999,Dec,Florida West Coast,GRUNTS,18.9,"41,612","28,294"
2000,Dec,Florida West Coast,GRUNTS,21.8,"48,145","34,785"
2001,Dec,Florida West Coast,GRUNTS,26.8,"59,042","36,629"
2002,Dec,Florida West Coast,GRUNTS,15.4,"33,920","24,282"
2003,Dec,Florida West Coast,GRUNTS,13.9,"30,639","20,852"
2004,Dec,Florida West Coast,GRUNTS,7.4,"16,355","10,808"
2005,Dec,Florida West Coast,GRUNTS,2.6,"5,685","4,882"
2006,Dec,Florida West Coast,GRUNTS,2.8,"6,083","5,249"
2007,Dec,Florida West Coast,GRUNTS,9.6,"21,233","19,929"
2008,Dec,Florida West Coast,GRUNTS,9.3,"20,592","18,644"
2009,Dec,Florida West Coast,GRUNTS,9.6,"21,068","16,147"
2010,Dec,Florida West Coast,GRUNTS,5.2,"11,357","10,437"
2011,Dec,Florida West Coast,GRUNTS,21.5,"47,338","35,794"
2012,Dec,Florida West Coast,GRUNTS,16.1,"35,424","27,455"
2013,Dec,Florida West Coast,GRUNTS,12.6,"27,849","28,186"
2014,Dec,Florida West Coast,GRUNTS,8.9,"19,550","25,575"
2015,Dec,Florida West Coast,GRUNTS,13.4,"29,622","33,538"
2016,Dec,Florida West Coast,GRUNTS,5.2,"11,466","13,090"
2002,Dec,Louisiana,GRUNTS,0.2,384,118
2017,NSP,Florida West Coast,GRUNTS,99.6,"219,607","239,022"
