Year,Month,State,Species,Metric Tons,Pounds,$
1997,Feb,Louisiana,"SHARK, SHORTFIN MAKO",1.9,"4,261","3,360"
1998,Feb,Louisiana,"SHARK, SHORTFIN MAKO",28,"61,649","18,606"
1999,Feb,Louisiana,"SHARK, SHORTFIN MAKO",0.7,"1,500","1,151"
2000,Feb,Louisiana,"SHARK, SHORTFIN MAKO",0.8,"1,839","1,469"
2001,Feb,Louisiana,"SHARK, SHORTFIN MAKO",0.4,954,836
2002,Feb,Louisiana,"SHARK, SHORTFIN MAKO",0.5,"1,029",749
2003,Feb,Louisiana,"SHARK, SHORTFIN MAKO",1,"2,293","1,515"
2004,Feb,Louisiana,"SHARK, SHORTFIN MAKO",0.8,"1,657","1,126"
2005,Feb,Louisiana,"SHARK, SHORTFIN MAKO",0.8,"1,832","1,274"
2010,Feb,Louisiana,"SHARK, SHORTFIN MAKO",0.2,512,411
1990,Feb,Louisiana,SHARKS,22.4,"49,336","23,747"
1991,Feb,Louisiana,SHARKS,31.8,"70,147","28,677"
1992,Feb,Louisiana,SHARKS,67.3,"148,462","31,951"
