Year,Month,State,Species,Metric Tons,Pounds,$
2012,Mar,Texas,"TILEFISH, GOLDEN",4.7,"10,316","26,228"
2013,Mar,Texas,"TILEFISH, GOLDEN",0.8,"1,673","4,778"
2015,Mar,Texas,"TILEFISH, GOLDEN",6.3,"13,844","39,729"
2002,Apr,Alabama,"TILEFISH, GOLDEN",5.7,"12,481","19,826"
2004,Apr,Alabama,"TILEFISH, GOLDEN",1.8,"3,922","6,249"
2006,Apr,Alabama,"TILEFISH, GOLDEN",0.8,"1,762","2,993"
2007,Apr,Alabama,"TILEFISH, GOLDEN",1.6,"3,465","5,879"
2002,Apr,Alabama,TILEFISHES,1.8,"3,866","1,546"
1992,Apr,Florida West Coast,"TILEFISH, BLUELINE",4.3,"9,412","7,891"
1993,Apr,Florida West Coast,"TILEFISH, BLUELINE",6.8,"15,016","15,837"
1994,Apr,Florida West Coast,"TILEFISH, BLUELINE",5.7,"12,456","13,557"
1995,Apr,Florida West Coast,"TILEFISH, BLUELINE",8.1,"17,870","19,911"
1996,Apr,Florida West Coast,"TILEFISH, BLUELINE",1.7,"3,695","3,778"
1997,Apr,Florida West Coast,"TILEFISH, BLUELINE",4.1,"9,143","9,488"
1998,Apr,Florida West Coast,"TILEFISH, BLUELINE",4.4,"9,742","9,660"
1999,Apr,Florida West Coast,"TILEFISH, BLUELINE",5.3,"11,738","10,585"
2000,Apr,Florida West Coast,"TILEFISH, BLUELINE",4.5,"9,895","9,821"
2001,Apr,Florida West Coast,"TILEFISH, BLUELINE",3.4,"7,423","6,776"
2002,Apr,Florida West Coast,"TILEFISH, BLUELINE",3.5,"7,612","6,818"
2003,Apr,Florida West Coast,"TILEFISH, BLUELINE",2.8,"6,265","5,897"
2004,Apr,Florida West Coast,"TILEFISH, BLUELINE",8.8,"19,438","16,729"
2005,Apr,Florida West Coast,"TILEFISH, BLUELINE",2.7,"5,910","6,051"
2006,Apr,Florida West Coast,"TILEFISH, BLUELINE",7.4,"16,346","16,112"
2007,Apr,Florida West Coast,"TILEFISH, BLUELINE",12.2,"26,846","23,211"
2008,Apr,Florida West Coast,"TILEFISH, BLUELINE",8.4,"18,528","15,759"
2009,Apr,Florida West Coast,"TILEFISH, BLUELINE",5,"10,931","9,121"
2010,Apr,Florida West Coast,"TILEFISH, BLUELINE",3.3,"7,188","13,580"
2011,Apr,Florida West Coast,"TILEFISH, BLUELINE",1.4,"3,108","3,803"
2012,Apr,Florida West Coast,"TILEFISH, BLUELINE",0.2,459,460
2013,Apr,Florida West Coast,"TILEFISH, BLUELINE",1.2,"2,608","4,886"
2014,Apr,Florida West Coast,"TILEFISH, BLUELINE",3.4,"7,430","11,232"
2015,Apr,Florida West Coast,"TILEFISH, BLUELINE",2.4,"5,314","7,780"
2016,Apr,Florida West Coast,"TILEFISH, BLUELINE",1.9,"4,287","6,988"
1990,Apr,Florida West Coast,"TILEFISH, GOLDEN",19.4,"42,850","66,155"
1991,Apr,Florida West Coast,"TILEFISH, GOLDEN",7.5,"16,615","17,230"
1992,Apr,Florida West Coast,"TILEFISH, GOLDEN",7.1,"15,731","16,205"
1993,Apr,Florida West Coast,"TILEFISH, GOLDEN",1.4,"3,132","3,130"
1994,Apr,Florida West Coast,"TILEFISH, GOLDEN",15.2,"33,411","41,942"
1995,Apr,Florida West Coast,"TILEFISH, GOLDEN",9.5,"21,035","25,812"
1996,Apr,Florida West Coast,"TILEFISH, GOLDEN",5.3,"11,682","15,887"
1997,Apr,Florida West Coast,"TILEFISH, GOLDEN",4.3,"9,526","14,420"
1998,Apr,Florida West Coast,"TILEFISH, GOLDEN",14.8,"32,547","40,403"
1999,Apr,Florida West Coast,"TILEFISH, GOLDEN",4.2,"9,264","14,554"
2000,Apr,Florida West Coast,"TILEFISH, GOLDEN",12.9,"28,397","46,979"
2001,Apr,Florida West Coast,"TILEFISH, GOLDEN",8.1,"17,934","30,395"
2002,Apr,Florida West Coast,"TILEFISH, GOLDEN",9.5,"21,014","29,769"
2003,Apr,Florida West Coast,"TILEFISH, GOLDEN",3.9,"8,560","15,643"
2004,Apr,Florida West Coast,"TILEFISH, GOLDEN",8.7,"19,216","24,369"
2005,Apr,Florida West Coast,"TILEFISH, GOLDEN",3.9,"8,705","16,485"
