Year,Month,State,Species,Metric Tons,Pounds,$
1994,Jun,Florida West Coast,SPOT,6.1,"13,495","4,634"
1995,Jun,Florida West Coast,SPOT,4,"8,818","4,096"
1996,Jun,Florida West Coast,SPOT,0.4,895,593
1997,Jun,Florida West Coast,SPOT,0.6,"1,337",772
1998,Jun,Florida West Coast,SPOT,0.5,"1,061",574
1999,Jun,Florida West Coast,SPOT,1.2,"2,695","1,575"
2000,Jun,Florida West Coast,SPOT,0.3,743,443
2001,Jun,Florida West Coast,SPOT,1.1,"2,516","1,049"
2002,Jun,Florida West Coast,SPOT,0.2,537,304
2003,Jun,Florida West Coast,SPOT,0.2,374,190
2004,Jun,Florida West Coast,SPOT,0.2,427,274
2005,Jun,Florida West Coast,SPOT,0.1,149,103
2006,Jun,Florida West Coast,SPOT,0,56,33
2007,Jun,Florida West Coast,SPOT,0.2,414,238
2008,Jun,Florida West Coast,SPOT,0.3,632,354
2009,Jun,Florida West Coast,SPOT,0.1,171,111
2010,Jun,Florida West Coast,SPOT,0,59,37
2011,Jun,Florida West Coast,SPOT,0.1,163,118
2012,Jun,Florida West Coast,SPOT,0.4,839,413
2013,Jun,Florida West Coast,SPOT,9.2,"20,290","3,382"
2014,Jun,Florida West Coast,SPOT,0.1,254,168
2015,Jun,Florida West Coast,SPOT,0,82,58
2016,Jun,Florida West Coast,SPOT,0.7,"1,586",489
1991,Jun,Louisiana,SPOT,0,64,19
1994,Jun,Mississippi,SPOT,0.6,"1,308",407
1995,Jun,Mississippi,SPOT,74.4,"164,120","9,911"
1996,Jun,Mississippi,SPOT,0.2,528,142
1997,Jun,Mississippi,SPOT,0.1,242,87
2001,Jun,Mississippi,SPOT,0,57,19
2002,Jun,Mississippi,SPOT,0.1,206,69
1990,Jul,Alabama,SPOT,1.1,"2,375",565
1991,Jul,Alabama,SPOT,0.7,"1,491",415
1992,Jul,Alabama,SPOT,2.7,"6,007","1,277"
1993,Jul,Alabama,SPOT,3.3,"7,291","1,524"
1994,Jul,Alabama,SPOT,6.5,"14,330","3,576"
1995,Jul,Alabama,SPOT,1.4,"3,151","1,051"
1996,Jul,Alabama,SPOT,2.9,"6,347","2,501"
1997,Jul,Alabama,SPOT,1.6,"3,633","1,354"
1998,Jul,Alabama,SPOT,3.2,"6,950","2,493"
1999,Jul,Alabama,SPOT,3.5,"7,653","2,316"
2000,Jul,Alabama,SPOT,1.6,"3,522","1,198"
2001,Jul,Alabama,SPOT,0.9,"1,893","2,167"
2002,Jul,Alabama,SPOT,0.4,961,347
2003,Jul,Alabama,SPOT,1,"2,102",619
2004,Jul,Alabama,SPOT,0.3,556,194
2005,Jul,Alabama,SPOT,0.2,419,147
2006,Jul,Alabama,SPOT,0.8,"1,773",731
2007,Jul,Alabama,SPOT,0.6,"1,332",618
2008,Jul,Alabama,SPOT,0.4,952,414
2009,Jul,Alabama,SPOT,0.5,"1,088",467
2011,Jul,Alabama,SPOT,0.2,373,168
2012,Jul,Alabama,SPOT,0.1,292,129
2014,Jul,Alabama,SPOT,0.1,158,81
1990,Jul,Florida West Coast,SPOT,34.9,"76,932","29,940"
1991,Jul,Florida West Coast,SPOT,14.8,"32,562","10,225"
1992,Jul,Florida West Coast,SPOT,35.3,"77,918","20,078"
1993,Jul,Florida West Coast,SPOT,7.2,"15,876","4,985"
1994,Jul,Florida West Coast,SPOT,5.6,"12,394","4,278"
1995,Jul,Florida West Coast,SPOT,1,"2,157","2,126"
1996,Jul,Florida West Coast,SPOT,0.6,"1,223",673
1997,Jul,Florida West Coast,SPOT,0.6,"1,257",685
1998,Jul,Florida West Coast,SPOT,0.6,"1,404",742
1999,Jul,Florida West Coast,SPOT,0.9,"1,960","1,105"
2000,Jul,Florida West Coast,SPOT,0.8,"1,708",718
2001,Jul,Florida West Coast,SPOT,1.5,"3,348","1,046"
2002,Jul,Florida West Coast,SPOT,0.2,379,174
2003,Jul,Florida West Coast,SPOT,0.1,195,97
2004,Jul,Florida West Coast,SPOT,0,105,59
2005,Jul,Florida West Coast,SPOT,0,101,64
2006,Jul,Florida West Coast,SPOT,0.1,168,99
2007,Jul,Florida West Coast,SPOT,0.2,442,264
2008,Jul,Florida West Coast,SPOT,0.1,209,142
2009,Jul,Florida West Coast,SPOT,0,21,13
2010,Jul,Florida West Coast,SPOT,0.1,233,398
2011,Jul,Florida West Coast,SPOT,0.1,265,195
2012,Jul,Florida West Coast,SPOT,0.5,"1,019",551
2013,Jul,Florida West Coast,SPOT,2,"4,466",953
2014,Jul,Florida West Coast,SPOT,0.1,247,160
2015,Jul,Florida West Coast,SPOT,0.1,328,96
2016,Jul,Florida West Coast,SPOT,0.6,"1,405",576
1991,Jul,Louisiana,SPOT,0.1,204,68
1990,Jul,Mississippi,SPOT,4.1,"9,129","1,826"
1995,Jul,Mississippi,SPOT,49.4,"108,823","6,615"
1996,Jul,Mississippi,SPOT,0.3,582,210
2002,Jul,Mississippi,SPOT,0.1,119,35
1990,Aug,Alabama,SPOT,1.2,"2,708",674
1991,Aug,Alabama,SPOT,3.2,"6,985","1,245"
1992,Aug,Alabama,SPOT,4.9,"10,802","1,905"
1993,Aug,Alabama,SPOT,2.5,"5,575",900
1994,Aug,Alabama,SPOT,4,"8,922","1,815"
1995,Aug,Alabama,SPOT,2.8,"6,205","2,090"
1996,Aug,Alabama,SPOT,3.7,"8,250","3,300"
1997,Aug,Alabama,SPOT,4.3,"9,436","2,994"
1998,Aug,Alabama,SPOT,3.5,"7,812","2,549"
1999,Aug,Alabama,SPOT,3,"6,656","2,094"
2000,Aug,Alabama,SPOT,1,"2,272",763
2001,Aug,Alabama,SPOT,0.8,"1,675",598
2002,Aug,Alabama,SPOT,1.9,"4,093","1,181"
2003,Aug,Alabama,SPOT,0.9,"2,092",629
2004,Aug,Alabama,SPOT,0.1,286,100
2005,Aug,Alabama,SPOT,0.1,300,96
2006,Aug,Alabama,SPOT,0.2,349,135
2007,Aug,Alabama,SPOT,1.5,"3,324","1,388"
2008,Aug,Alabama,SPOT,0.8,"1,767",747
2009,Aug,Alabama,SPOT,0.1,278,131
2011,Aug,Alabama,SPOT,1.5,"3,313","1,523"
2012,Aug,Alabama,SPOT,0,104,51
2013,Aug,Alabama,SPOT,0.2,402,173
2014,Aug,Alabama,SPOT,0,102,53
1990,Aug,Florida West Coast,SPOT,31,"68,265","26,263"
1991,Aug,Florida West Coast,SPOT,13.4,"29,531","9,246"
1992,Aug,Florida West Coast,SPOT,11,"24,341","6,856"
1993,Aug,Florida West Coast,SPOT,8.6,"19,000","5,752"
1994,Aug,Florida West Coast,SPOT,5.7,"12,562","4,289"
1995,Aug,Florida West Coast,SPOT,0.4,775,324
1996,Aug,Florida West Coast,SPOT,0.9,"2,088","1,411"
1997,Aug,Florida West Coast,SPOT,0.8,"1,822",898
1998,Aug,Florida West Coast,SPOT,0.4,796,445
1999,Aug,Florida West Coast,SPOT,0.6,"1,350",714
2000,Aug,Florida West Coast,SPOT,1.8,"3,965","1,241"
2001,Aug,Florida West Coast,SPOT,0.8,"1,785",460
2002,Aug,Florida West Coast,SPOT,0.1,317,250
2003,Aug,Florida West Coast,SPOT,0,110,62
2004,Aug,Florida West Coast,SPOT,0.2,348,326
2005,Aug,Florida West Coast,SPOT,0.2,384,300
2006,Aug,Florida West Coast,SPOT,0,82,60
2007,Aug,Florida West Coast,SPOT,0.2,384,230
2008,Aug,Florida West Coast,SPOT,0.2,398,293
2009,Aug,Florida West Coast,SPOT,1.4,"3,086","1,846"
2010,Aug,Florida West Coast,SPOT,0.1,280,675
2011,Aug,Florida West Coast,SPOT,0.1,227,147
2012,Aug,Florida West Coast,SPOT,0.3,561,479
2013,Aug,Florida West Coast,SPOT,18.6,"41,035","7,349"
2014,Aug,Florida West Coast,SPOT,0.1,240,158
2015,Aug,Florida West Coast,SPOT,0.2,373,246
2016,Aug,Florida West Coast,SPOT,1.1,"2,356","2,084"
1990,Aug,Louisiana,SPOT,0.2,407,133
1991,Aug,Louisiana,SPOT,0.1,226,66
1992,Aug,Louisiana,SPOT,0.5,"1,042",222
1993,Aug,Louisiana,SPOT,0.6,"1,234",380
1994,Aug,Louisiana,SPOT,0.3,665,203
1995,Aug,Louisiana,SPOT,0.1,264,91
1990,Aug,Mississippi,SPOT,10.9,"24,020","6,004"
1994,Aug,Mississippi,SPOT,0.7,"1,524",397
1996,Aug,Mississippi,SPOT,0.5,"1,105",308
2000,Aug,Mississippi,SPOT,0.1,211,62
2001,Aug,Mississippi,SPOT,0.1,280,79
2002,Aug,Mississippi,SPOT,0.1,236,67
1990,Sep,Alabama,SPOT,2.9,"6,328","1,760"
1991,Sep,Alabama,SPOT,7.5,"16,606","3,151"
1992,Sep,Alabama,SPOT,5.7,"12,593","2,543"
