Year,Month,State,Species,Metric Tons,Pounds,$
2016,Sep,Mississippi,"FLOUNDER, SOUTHERN",1.8,"3,875","11,367"
2015,Sep,Texas,"FLOUNDER, SOUTHERN",4.9,"10,889","41,935"
2016,Sep,Texas,"FLOUNDER, SOUTHERN",4.4,"9,595","36,320"
2014,Oct,Florida West Coast,"FLOUNDER, SOUTHERN",3.2,"7,141","20,899"
2015,Oct,Florida West Coast,"FLOUNDER, SOUTHERN",2.6,"5,623","16,301"
2016,Oct,Florida West Coast,"FLOUNDER, SOUTHERN",3.3,"7,181","22,537"
2000,Oct,Louisiana,"FLOUNDER, SOUTHERN",15.2,"33,427","41,246"
2001,Oct,Louisiana,"FLOUNDER, SOUTHERN",8.1,"17,821","18,350"
2002,Oct,Louisiana,"FLOUNDER, SOUTHERN",2.9,"6,351","7,155"
2003,Oct,Louisiana,"FLOUNDER, SOUTHERN",2,"4,501","6,184"
2004,Oct,Louisiana,"FLOUNDER, SOUTHERN",1.6,"3,599","4,289"
2005,Oct,Louisiana,"FLOUNDER, SOUTHERN",0.2,444,501
2006,Oct,Louisiana,"FLOUNDER, SOUTHERN",9.2,"20,326","32,823"
2007,Oct,Louisiana,"FLOUNDER, SOUTHERN",14.2,"31,317","45,224"
2008,Oct,Louisiana,"FLOUNDER, SOUTHERN",4.6,"10,170","15,873"
2009,Oct,Louisiana,"FLOUNDER, SOUTHERN",15,"33,050","54,999"
2010,Oct,Louisiana,"FLOUNDER, SOUTHERN",10.1,"22,322","43,586"
2011,Oct,Louisiana,"FLOUNDER, SOUTHERN",18.6,"41,073","72,094"
2012,Oct,Louisiana,"FLOUNDER, SOUTHERN",14.9,"32,773","54,846"
2013,Oct,Louisiana,"FLOUNDER, SOUTHERN",3.7,"8,193","15,515"
2014,Oct,Louisiana,"FLOUNDER, SOUTHERN",1,"2,281","4,568"
2015,Oct,Louisiana,"FLOUNDER, SOUTHERN",4.4,"9,699","22,567"
2016,Oct,Louisiana,"FLOUNDER, SOUTHERN",1.7,"3,738","8,240"
2015,Oct,Mississippi,"FLOUNDER, SOUTHERN",2,"4,403","11,923"
2016,Oct,Mississippi,"FLOUNDER, SOUTHERN",2.5,"5,436","15,876"
2015,Oct,Texas,"FLOUNDER, SOUTHERN",4.9,"10,699","31,732"
2016,Oct,Texas,"FLOUNDER, SOUTHERN",5.2,"11,386","41,965"
2014,Nov,Florida West Coast,"FLOUNDER, SOUTHERN",2.5,"5,456","15,054"
2015,Nov,Florida West Coast,"FLOUNDER, SOUTHERN",3,"6,684","18,552"
2016,Nov,Florida West Coast,"FLOUNDER, SOUTHERN",3.5,"7,685","22,910"
2000,Nov,Louisiana,"FLOUNDER, SOUTHERN",36.3,"79,995","91,742"
2001,Nov,Louisiana,"FLOUNDER, SOUTHERN",13.2,"29,156","25,518"
2002,Nov,Louisiana,"FLOUNDER, SOUTHERN",19.5,"42,904","40,696"
2003,Nov,Louisiana,"FLOUNDER, SOUTHERN",17.1,"37,761","38,193"
2004,Nov,Louisiana,"FLOUNDER, SOUTHERN",18.3,"40,247","43,552"
2005,Nov,Louisiana,"FLOUNDER, SOUTHERN",4.1,"8,948","14,115"
2006,Nov,Louisiana,"FLOUNDER, SOUTHERN",22.7,"50,041","63,487"
2007,Nov,Louisiana,"FLOUNDER, SOUTHERN",18,"39,757","54,349"
2008,Nov,Louisiana,"FLOUNDER, SOUTHERN",21.2,"46,683","70,126"
2009,Nov,Louisiana,"FLOUNDER, SOUTHERN",30.3,"66,790","100,169"
2010,Nov,Louisiana,"FLOUNDER, SOUTHERN",19.5,"43,071","75,375"
2011,Nov,Louisiana,"FLOUNDER, SOUTHERN",42.6,"93,871","154,274"
2012,Nov,Louisiana,"FLOUNDER, SOUTHERN",21.5,"47,442","90,462"
2013,Nov,Louisiana,"FLOUNDER, SOUTHERN",32.8,"72,409","139,527"
2014,Nov,Louisiana,"FLOUNDER, SOUTHERN",25.3,"55,789","127,926"
2015,Nov,Louisiana,"FLOUNDER, SOUTHERN",17.5,"38,532","89,861"
2016,Nov,Louisiana,"FLOUNDER, SOUTHERN",14.2,"31,229","75,340"
2015,Nov,Mississippi,"FLOUNDER, SOUTHERN",1,"2,108","4,497"
2016,Nov,Mississippi,"FLOUNDER, SOUTHERN",1.1,"2,335","6,377"
2015,Nov,Texas,"FLOUNDER, SOUTHERN",0.1,285,841
2016,Nov,Texas,"FLOUNDER, SOUTHERN",0.2,383,930
2014,Dec,Florida West Coast,"FLOUNDER, SOUTHERN",1.3,"2,792","6,984"
2015,Dec,Florida West Coast,"FLOUNDER, SOUTHERN",1.3,"2,871","7,362"
2016,Dec,Florida West Coast,"FLOUNDER, SOUTHERN",1.2,"2,704","7,203"
2000,Dec,Louisiana,"FLOUNDER, SOUTHERN",5.5,"12,042","11,206"
2001,Dec,Louisiana,"FLOUNDER, SOUTHERN",7,"15,327","12,800"
2002,Dec,Louisiana,"FLOUNDER, SOUTHERN",8.8,"19,319","16,479"
2003,Dec,Louisiana,"FLOUNDER, SOUTHERN",3.4,"7,540","11,611"
2004,Dec,Louisiana,"FLOUNDER, SOUTHERN",7.6,"16,798","19,080"
2005,Dec,Louisiana,"FLOUNDER, SOUTHERN",1.6,"3,495","4,462"
2006,Dec,Louisiana,"FLOUNDER, SOUTHERN",3.5,"7,712","8,201"
2007,Dec,Louisiana,"FLOUNDER, SOUTHERN",1.8,"4,036","5,134"
2008,Dec,Louisiana,"FLOUNDER, SOUTHERN",4.7,"10,340","13,096"
2009,Dec,Louisiana,"FLOUNDER, SOUTHERN",6.2,"13,596","17,505"
2010,Dec,Louisiana,"FLOUNDER, SOUTHERN",3.5,"7,761","9,829"
2011,Dec,Louisiana,"FLOUNDER, SOUTHERN",2.9,"6,470","9,675"
2012,Dec,Louisiana,"FLOUNDER, SOUTHERN",3.7,"8,256","15,621"
2013,Dec,Louisiana,"FLOUNDER, SOUTHERN",1.9,"4,135","7,921"
2014,Dec,Louisiana,"FLOUNDER, SOUTHERN",0.5,"1,042","1,906"
2015,Dec,Louisiana,"FLOUNDER, SOUTHERN",1.5,"3,232","6,228"
2016,Dec,Louisiana,"FLOUNDER, SOUTHERN",6.9,"15,231","36,553"
2015,Dec,Mississippi,"FLOUNDER, SOUTHERN",0.1,193,499
2015,Dec,Texas,"FLOUNDER, SOUTHERN",2.2,"4,784","15,566"
2016,Dec,Texas,"FLOUNDER, SOUTHERN",0.9,"1,978","7,735"
2017,NSP,Florida West Coast,"FLOUNDER, SOUTHERN",14,"30,949","105,995"
2017,NSP,Louisiana,"FLOUNDER, SOUTHERN",21.5,"47,373","110,804"
2017,NSP,Mississippi,"FLOUNDER, SOUTHERN",3.8,"8,303","27,203"
2017,NSP,Texas,"FLOUNDER, SOUTHERN",18.1,"39,845","163,564"
