Year,Month,State,Species,Metric Tons,Pounds,$
2016,Jun,Alabama,"PORGY, WHITEBONE",0.6,"1,309","2,305"
1999,Jun,Florida West Coast,"PORGY, JOLTHEAD",0.2,400,191
2000,Jun,Florida West Coast,"PORGY, JOLTHEAD",0.4,809,567
2001,Jun,Florida West Coast,"PORGY, JOLTHEAD",0.1,290,207
2002,Jun,Florida West Coast,"PORGY, JOLTHEAD",0.1,127,72
2004,Jun,Florida West Coast,"PORGY, JOLTHEAD",0.2,445,335
2005,Jun,Florida West Coast,"PORGY, JOLTHEAD",0.2,392,183
2006,Jun,Florida West Coast,"PORGY, JOLTHEAD",0.3,609,536
2007,Jun,Florida West Coast,"PORGY, JOLTHEAD",0.3,563,606
2008,Jun,Florida West Coast,"PORGY, JOLTHEAD",0.1,262,236
2009,Jun,Florida West Coast,"PORGY, JOLTHEAD",0,62,51
2010,Jun,Florida West Coast,"PORGY, JOLTHEAD",0.3,645,341
2011,Jun,Florida West Coast,"PORGY, JOLTHEAD",0.4,776,540
2012,Jun,Florida West Coast,"PORGY, JOLTHEAD",0.5,"1,002",891
2013,Jun,Florida West Coast,"PORGY, JOLTHEAD",0.3,625,578
2014,Jun,Florida West Coast,"PORGY, JOLTHEAD",2.4,"5,245","5,692"
2015,Jun,Florida West Coast,"PORGY, JOLTHEAD",1.2,"2,642","3,475"
2016,Jun,Florida West Coast,"PORGY, JOLTHEAD",0.9,"1,936","2,511"
1998,Jun,Florida West Coast,"PORGY, KNOBBED",0.9,"2,070","1,567"
1999,Jun,Florida West Coast,"PORGY, KNOBBED",1.4,"3,139","1,987"
2000,Jun,Florida West Coast,"PORGY, KNOBBED",1.4,"2,988","2,063"
2001,Jun,Florida West Coast,"PORGY, KNOBBED",1.1,"2,378","1,782"
2002,Jun,Florida West Coast,"PORGY, KNOBBED",1.4,"3,058","1,867"
2003,Jun,Florida West Coast,"PORGY, KNOBBED",0.9,"1,923","1,200"
2004,Jun,Florida West Coast,"PORGY, KNOBBED",1.5,"3,341","2,148"
2005,Jun,Florida West Coast,"PORGY, KNOBBED",0.6,"1,236",665
2006,Jun,Florida West Coast,"PORGY, KNOBBED",0.1,320,260
2007,Jun,Florida West Coast,"PORGY, KNOBBED",0,56,79
2008,Jun,Florida West Coast,"PORGY, KNOBBED",0,110,101
2009,Jun,Florida West Coast,"PORGY, KNOBBED",0.1,152,178
2011,Jun,Florida West Coast,"PORGY, KNOBBED",0.4,810,905
2012,Jun,Florida West Coast,"PORGY, KNOBBED",0.1,187,141
2013,Jun,Florida West Coast,"PORGY, KNOBBED",0.3,687,532
2014,Jun,Florida West Coast,"PORGY, KNOBBED",0.1,273,293
2015,Jun,Florida West Coast,"PORGY, KNOBBED",0.4,870,461
2016,Jun,Florida West Coast,"PORGY, KNOBBED",0.2,412,388
1996,Jun,Florida West Coast,"PORGY, RED",2.1,"4,730","4,202"
1997,Jun,Florida West Coast,"PORGY, RED",1.6,"3,518","3,206"
1998,Jun,Florida West Coast,"PORGY, RED",4.3,"9,433","9,034"
1999,Jun,Florida West Coast,"PORGY, RED",2.9,"6,327","5,795"
2000,Jun,Florida West Coast,"PORGY, RED",3.2,"7,061","7,330"
2001,Jun,Florida West Coast,"PORGY, RED",2.5,"5,560","6,457"
2002,Jun,Florida West Coast,"PORGY, RED",6.8,"15,082","16,547"
2003,Jun,Florida West Coast,"PORGY, RED",3.7,"8,048","8,524"
2004,Jun,Florida West Coast,"PORGY, RED",7,"15,485","16,444"
2005,Jun,Florida West Coast,"PORGY, RED",6.5,"14,390","13,293"
2006,Jun,Florida West Coast,"PORGY, RED",3.8,"8,396","9,298"
2007,Jun,Florida West Coast,"PORGY, RED",5.3,"11,679","12,854"
2008,Jun,Florida West Coast,"PORGY, RED",7.1,"15,565","17,233"
2009,Jun,Florida West Coast,"PORGY, RED",9.9,"21,789","22,853"
2010,Jun,Florida West Coast,"PORGY, RED",4.5,"9,938","10,941"
2011,Jun,Florida West Coast,"PORGY, RED",10,"22,005","25,580"
2012,Jun,Florida West Coast,"PORGY, RED",9.3,"20,499","24,921"
2013,Jun,Florida West Coast,"PORGY, RED",9.6,"21,221","28,095"
2014,Jun,Florida West Coast,"PORGY, RED",13.8,"30,352","39,089"
2015,Jun,Florida West Coast,"PORGY, RED",8.3,"18,230","23,835"
2016,Jun,Florida West Coast,"PORGY, RED",6.7,"14,697","19,847"
2015,Jun,Florida West Coast,"PORGY,GRASS",0,63,21
2005,Jun,Louisiana,"PORGY, JOLTHEAD",0.1,141,123
2002,Jun,Louisiana,"PORGY, KNOBBED",0,52,55
1999,Jun,Louisiana,"PORGY, RED",0.5,"1,136","1,165"
2000,Jun,Louisiana,"PORGY, RED",0.7,"1,586","1,558"
2001,Jun,Louisiana,"PORGY, RED",0.2,538,521
2002,Jun,Louisiana,"PORGY, RED",0.5,"1,089","1,162"
2003,Jun,Louisiana,"PORGY, RED",0.9,"1,883","2,023"
2004,Jun,Louisiana,"PORGY, RED",0.6,"1,369","1,238"
2005,Jun,Louisiana,"PORGY, RED",1.5,"3,263","2,935"
2006,Jun,Louisiana,"PORGY, RED",1,"2,247","2,179"
2007,Jun,Louisiana,"PORGY, RED",2.2,"4,898","4,683"
2008,Jun,Louisiana,"PORGY, RED",0.2,394,381
2012,Jun,Louisiana,"PORGY, RED",0.2,520,596
2013,Jun,Louisiana,"PORGY, RED",0.3,617,643
2014,Jun,Louisiana,"PORGY, RED",0.5,"1,005","1,028"
2015,Jun,Louisiana,"PORGY, RED",0.3,668,993
2016,Jun,Louisiana,"PORGY, RED",1,"2,198","2,340"
1999,Jun,Louisiana,"PORGY, WHITEBONE",0.2,527,454
2000,Jun,Louisiana,"PORGY, WHITEBONE",0.2,424,455
2001,Jun,Louisiana,"PORGY, WHITEBONE",0.1,235,190
2002,Jun,Louisiana,"PORGY, WHITEBONE",0.1,217,159
2003,Jun,Louisiana,"PORGY, WHITEBONE",0.1,159,78
2004,Jun,Louisiana,"PORGY, WHITEBONE",0.4,884,676
2002,Jun,Mississippi,"PORGY, RED",0.1,204,196
2016,Jul,Alabama,"PORGY, RED",0,35,50
2002,Jul,Alabama,"PORGY, WHITEBONE",0,16,20
2016,Jul,Alabama,"PORGY, WHITEBONE",0.4,951,"1,667"
1996,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.2,429,378
1998,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.2,404,200
1999,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.1,214,106
2000,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.7,"1,545","1,094"
2001,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.1,140,95
2002,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.2,371,286
2003,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.1,299,228
2004,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.1,238,151
2005,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.2,356,216
2006,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.3,616,421
2007,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.2,378,345
2008,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.1,285,157
2009,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.2,341,350
2010,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.2,357,171
2011,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.5,"1,123",616
2012,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.5,"1,104",809
2013,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.4,846,758
2014,Jul,Florida West Coast,"PORGY, JOLTHEAD",1.5,"3,198","3,744"
2015,Jul,Florida West Coast,"PORGY, JOLTHEAD",0.7,"1,570","2,027"
2016,Jul,Florida West Coast,"PORGY, JOLTHEAD",1.4,"3,174","3,741"
1997,Jul,Florida West Coast,"PORGY, KNOBBED",0.8,"1,695",972
1998,Jul,Florida West Coast,"PORGY, KNOBBED",0.4,887,524
1999,Jul,Florida West Coast,"PORGY, KNOBBED",1.2,"2,635","1,639"
2000,Jul,Florida West Coast,"PORGY, KNOBBED",1.4,"3,069","2,313"
2001,Jul,Florida West Coast,"PORGY, KNOBBED",1.1,"2,381","1,668"
2002,Jul,Florida West Coast,"PORGY, KNOBBED",1.5,"3,259","1,894"
2003,Jul,Florida West Coast,"PORGY, KNOBBED",1.1,"2,453","1,304"
2004,Jul,Florida West Coast,"PORGY, KNOBBED",1,"2,140","1,150"
2005,Jul,Florida West Coast,"PORGY, KNOBBED",0.1,326,193
2006,Jul,Florida West Coast,"PORGY, KNOBBED",0.1,153,219
2011,Jul,Florida West Coast,"PORGY, KNOBBED",0.6,"1,382","1,135"
2012,Jul,Florida West Coast,"PORGY, KNOBBED",0.2,430,270
2013,Jul,Florida West Coast,"PORGY, KNOBBED",0.2,497,336
2014,Jul,Florida West Coast,"PORGY, KNOBBED",0,70,97
2015,Jul,Florida West Coast,"PORGY, KNOBBED",0.7,"1,480",824
2016,Jul,Florida West Coast,"PORGY, KNOBBED",0.3,556,508
1996,Jul,Florida West Coast,"PORGY, RED",0.7,"1,564","1,480"
1997,Jul,Florida West Coast,"PORGY, RED",1.3,"2,793","2,362"
1998,Jul,Florida West Coast,"PORGY, RED",7,"15,421","13,612"
1999,Jul,Florida West Coast,"PORGY, RED",4.9,"10,888","10,350"
2000,Jul,Florida West Coast,"PORGY, RED",1.5,"3,384","3,549"
2001,Jul,Florida West Coast,"PORGY, RED",2.4,"5,237","6,267"
2002,Jul,Florida West Coast,"PORGY, RED",3.6,"7,919","8,577"
2003,Jul,Florida West Coast,"PORGY, RED",8.5,"18,779","20,743"
2004,Jul,Florida West Coast,"PORGY, RED",5.6,"12,362","12,337"
2005,Jul,Florida West Coast,"PORGY, RED",1.5,"3,310","3,410"
2006,Jul,Florida West Coast,"PORGY, RED",5.6,"12,345","12,277"
2007,Jul,Florida West Coast,"PORGY, RED",6.6,"14,497","15,270"
2008,Jul,Florida West Coast,"PORGY, RED",6,"13,192","15,430"
2009,Jul,Florida West Coast,"PORGY, RED",9.6,"21,262","22,857"
2010,Jul,Florida West Coast,"PORGY, RED",2.1,"4,616","5,522"
2011,Jul,Florida West Coast,"PORGY, RED",10.4,"22,843","27,202"
2012,Jul,Florida West Coast,"PORGY, RED",12.3,"27,022","34,918"
2013,Jul,Florida West Coast,"PORGY, RED",11.9,"26,189","34,490"
2014,Jul,Florida West Coast,"PORGY, RED",13.5,"29,733","38,893"
2015,Jul,Florida West Coast,"PORGY, RED",7.3,"16,092","22,044"
2016,Jul,Florida West Coast,"PORGY, RED",9,"19,838","27,236"
2014,Jul,Florida West Coast,"PORGY,GRASS",0.1,137,70
2002,Jul,Louisiana,"PORGY, KNOBBED",0,22,21
1999,Jul,Louisiana,"PORGY, RED",0.1,256,293
2000,Jul,Louisiana,"PORGY, RED",0.3,671,673
2001,Jul,Louisiana,"PORGY, RED",0.5,"1,143","1,165"
2002,Jul,Louisiana,"PORGY, RED",0.4,876,885
2003,Jul,Louisiana,"PORGY, RED",1,"2,095","2,018"
2004,Jul,Louisiana,"PORGY, RED",0.5,"1,076","1,078"
2005,Jul,Louisiana,"PORGY, RED",0.5,"1,150","1,171"
2006,Jul,Louisiana,"PORGY, RED",0.5,"1,140","1,054"
2012,Jul,Louisiana,"PORGY, RED",0.2,393,563
2013,Jul,Louisiana,"PORGY, RED",0.1,281,345
2015,Jul,Louisiana,"PORGY, RED",0.6,"1,376","1,542"
2016,Jul,Louisiana,"PORGY, RED",1.6,"3,567","4,381"
2002,Jul,Louisiana,"PORGY, WHITEBONE",0,44,44
2004,Jul,Louisiana,"PORGY, WHITEBONE",0,52,32
2002,Jul,Mississippi,"PORGY, RED",0.5,"1,179","1,134"
2015,Aug,Alabama,"PORGY, RED",0.2,392,404
2016,Aug,Alabama,"PORGY, RED",0,78,212
2002,Aug,Alabama,"PORGY, WHITEBONE",0,8,8
2000,Aug,Florida West Coast,"PORGY, JOLTHEAD",0.1,279,143
2001,Aug,Florida West Coast,"PORGY, JOLTHEAD",0.1,180,186
2002,Aug,Florida West Coast,"PORGY, JOLTHEAD",0.2,364,403
2003,Aug,Florida West Coast,"PORGY, JOLTHEAD",0.2,401,317
2004,Aug,Florida West Coast,"PORGY, JOLTHEAD",0.2,412,270
2005,Aug,Florida West Coast,"PORGY, JOLTHEAD",0.1,307,239
2006,Aug,Florida West Coast,"PORGY, JOLTHEAD",0,104,80
2007,Aug,Florida West Coast,"PORGY, JOLTHEAD",0.7,"1,445","1,870"
2008,Aug,Florida West Coast,"PORGY, JOLTHEAD",0.2,498,303
2009,Aug,Florida West Coast,"PORGY, JOLTHEAD",0.2,373,380
2010,Aug,Florida West Coast,"PORGY, JOLTHEAD",0.5,"1,142",900
2011,Aug,Florida West Coast,"PORGY, JOLTHEAD",0.5,"1,119",657
2012,Aug,Florida West Coast,"PORGY, JOLTHEAD",1.4,"3,145","2,593"
2013,Aug,Florida West Coast,"PORGY, JOLTHEAD",0.6,"1,231","1,058"
2014,Aug,Florida West Coast,"PORGY, JOLTHEAD",1,"2,107","2,380"
2015,Aug,Florida West Coast,"PORGY, JOLTHEAD",1,"2,097","2,627"
2016,Aug,Florida West Coast,"PORGY, JOLTHEAD",1.8,"3,869","4,917"
1996,Aug,Florida West Coast,"PORGY, KNOBBED",1.2,"2,585","4,181"
1997,Aug,Florida West Coast,"PORGY, KNOBBED",1.1,"2,479","1,680"
1998,Aug,Florida West Coast,"PORGY, KNOBBED",0.6,"1,313",798
1999,Aug,Florida West Coast,"PORGY, KNOBBED",0.6,"1,274",830
2000,Aug,Florida West Coast,"PORGY, KNOBBED",0.7,"1,620","1,133"
2001,Aug,Florida West Coast,"PORGY, KNOBBED",0.8,"1,798","1,202"
2002,Aug,Florida West Coast,"PORGY, KNOBBED",0.8,"1,764","1,047"
2003,Aug,Florida West Coast,"PORGY, KNOBBED",0.5,"1,167",813
2004,Aug,Florida West Coast,"PORGY, KNOBBED",0.2,397,238
2005,Aug,Florida West Coast,"PORGY, KNOBBED",0.5,"1,072",467
2006,Aug,Florida West Coast,"PORGY, KNOBBED",0.3,694,730
2008,Aug,Florida West Coast,"PORGY, KNOBBED",0,74,37
2010,Aug,Florida West Coast,"PORGY, KNOBBED",0.1,163,189
2011,Aug,Florida West Coast,"PORGY, KNOBBED",0.3,674,528
2012,Aug,Florida West Coast,"PORGY, KNOBBED",0.2,391,211
2013,Aug,Florida West Coast,"PORGY, KNOBBED",0,65,114
2014,Aug,Florida West Coast,"PORGY, KNOBBED",0.1,166,335
2015,Aug,Florida West Coast,"PORGY, KNOBBED",0.9,"2,064","2,160"
2016,Aug,Florida West Coast,"PORGY, KNOBBED",0.2,390,344
1996,Aug,Florida West Coast,"PORGY, RED",1.2,"2,681","2,290"
1997,Aug,Florida West Coast,"PORGY, RED",1,"2,207","1,990"
1998,Aug,Florida West Coast,"PORGY, RED",2.9,"6,368","6,605"
1999,Aug,Florida West Coast,"PORGY, RED",0.7,"1,461","1,427"
2000,Aug,Florida West Coast,"PORGY, RED",2.4,"5,204","4,405"
2001,Aug,Florida West Coast,"PORGY, RED",1.9,"4,211","5,432"
2002,Aug,Florida West Coast,"PORGY, RED",3.7,"8,198","8,520"
2003,Aug,Florida West Coast,"PORGY, RED",2.7,"5,882","6,041"
2004,Aug,Florida West Coast,"PORGY, RED",6.1,"13,551","13,162"
2005,Aug,Florida West Coast,"PORGY, RED",2,"4,378","4,474"
2006,Aug,Florida West Coast,"PORGY, RED",4.8,"10,491","14,300"
2007,Aug,Florida West Coast,"PORGY, RED",8.4,"18,468","19,477"
2008,Aug,Florida West Coast,"PORGY, RED",6.7,"14,689","16,547"
2009,Aug,Florida West Coast,"PORGY, RED",10.9,"24,133","25,488"
2010,Aug,Florida West Coast,"PORGY, RED",4,"8,918","10,927"
2011,Aug,Florida West Coast,"PORGY, RED",12,"26,559","31,042"
2012,Aug,Florida West Coast,"PORGY, RED",14,"30,965","37,166"
2013,Aug,Florida West Coast,"PORGY, RED",10.6,"23,288","29,798"
2014,Aug,Florida West Coast,"PORGY, RED",11.1,"24,403","31,467"
2015,Aug,Florida West Coast,"PORGY, RED",10.2,"22,441","29,856"
2016,Aug,Florida West Coast,"PORGY, RED",7.3,"16,144","22,207"
2014,Aug,Florida West Coast,"PORGY,GRASS",0.1,218,83
2002,Aug,Louisiana,"PORGY, KNOBBED",0,17,16
1996,Aug,Louisiana,"PORGY, RED",0.4,772,826
1999,Aug,Louisiana,"PORGY, RED",0.1,298,294
2000,Aug,Louisiana,"PORGY, RED",0.4,877,830
2001,Aug,Louisiana,"PORGY, RED",0.1,147,152
2002,Aug,Louisiana,"PORGY, RED",0.4,894,923
2003,Aug,Louisiana,"PORGY, RED",0.2,456,400
2004,Aug,Louisiana,"PORGY, RED",0.7,"1,470","1,390"
2005,Aug,Louisiana,"PORGY, RED",0.4,819,854
2006,Aug,Louisiana,"PORGY, RED",1,"2,100","2,081"
2007,Aug,Louisiana,"PORGY, RED",0.8,"1,777","1,653"
2013,Aug,Louisiana,"PORGY, RED",0.3,591,592
2014,Aug,Louisiana,"PORGY, RED",0.2,443,429
2015,Aug,Louisiana,"PORGY, RED",0.2,471,539
2016,Aug,Louisiana,"PORGY, RED",0.4,893,950
2000,Aug,Louisiana,"PORGY, WHITEBONE",0,42,37
2002,Aug,Louisiana,"PORGY, WHITEBONE",0.1,268,247
2003,Aug,Louisiana,"PORGY, WHITEBONE",0.1,191,103
2004,Aug,Louisiana,"PORGY, WHITEBONE",0.1,159,80
2002,Aug,Mississippi,"PORGY, RED",0.2,417,401
2015,Sep,Alabama,"PORGY, RED",0,98,123
2016,Sep,Alabama,"PORGY, RED",0.3,555,922
2000,Sep,Florida West Coast,"PORGY, JOLTHEAD",0.1,157,78
2002,Sep,Florida West Coast,"PORGY, JOLTHEAD",0.1,127,97
2003,Sep,Florida West Coast,"PORGY, JOLTHEAD",0.6,"1,310","1,094"
2005,Sep,Florida West Coast,"PORGY, JOLTHEAD",0,25,11
2006,Sep,Florida West Coast,"PORGY, JOLTHEAD",0.1,139,82
2007,Sep,Florida West Coast,"PORGY, JOLTHEAD",0,108,93
2008,Sep,Florida West Coast,"PORGY, JOLTHEAD",0.3,623,356
2009,Sep,Florida West Coast,"PORGY, JOLTHEAD",0.3,701,629
2010,Sep,Florida West Coast,"PORGY, JOLTHEAD",0.4,846,582
2011,Sep,Florida West Coast,"PORGY, JOLTHEAD",0.5,"1,144",796
2012,Sep,Florida West Coast,"PORGY, JOLTHEAD",0.6,"1,421","1,019"
2013,Sep,Florida West Coast,"PORGY, JOLTHEAD",0.6,"1,317","1,500"
2014,Sep,Florida West Coast,"PORGY, JOLTHEAD",0.9,"2,080","2,666"
2015,Sep,Florida West Coast,"PORGY, JOLTHEAD",1,"2,143","2,377"
2016,Sep,Florida West Coast,"PORGY, JOLTHEAD",0.9,"2,050","2,789"
1997,Sep,Florida West Coast,"PORGY, KNOBBED",0.8,"1,753","1,191"
1998,Sep,Florida West Coast,"PORGY, KNOBBED",1,"2,232","1,328"
1999,Sep,Florida West Coast,"PORGY, KNOBBED",0.4,970,605
2000,Sep,Florida West Coast,"PORGY, KNOBBED",0.5,"1,121",806
2001,Sep,Florida West Coast,"PORGY, KNOBBED",0.6,"1,353",901
2002,Sep,Florida West Coast,"PORGY, KNOBBED",0.3,608,317
2003,Sep,Florida West Coast,"PORGY, KNOBBED",0.9,"1,999","1,123"
2004,Sep,Florida West Coast,"PORGY, KNOBBED",0.2,458,272
2005,Sep,Florida West Coast,"PORGY, KNOBBED",0.3,589,425
2006,Sep,Florida West Coast,"PORGY, KNOBBED",0.1,194,134
2008,Sep,Florida West Coast,"PORGY, KNOBBED",0.1,134,89
2009,Sep,Florida West Coast,"PORGY, KNOBBED",0,102,71
2011,Sep,Florida West Coast,"PORGY, KNOBBED",0.3,769,563
2012,Sep,Florida West Coast,"PORGY, KNOBBED",0.2,484,379
2013,Sep,Florida West Coast,"PORGY, KNOBBED",0.3,707,373
2014,Sep,Florida West Coast,"PORGY, KNOBBED",0.2,359,337
2015,Sep,Florida West Coast,"PORGY, KNOBBED",0.3,734,420
2016,Sep,Florida West Coast,"PORGY, KNOBBED",0.4,928,923
2002,Sep,Florida West Coast,"PORGY, LITTLEHEAD",0,5,4
1995,Sep,Florida West Coast,"PORGY, RED",0.1,124,93
1996,Sep,Florida West Coast,"PORGY, RED",0.9,"2,027","1,693"
1997,Sep,Florida West Coast,"PORGY, RED",1.2,"2,552","2,377"
1998,Sep,Florida West Coast,"PORGY, RED",0.9,"2,046","2,133"
1999,Sep,Florida West Coast,"PORGY, RED",0.3,654,705
2000,Sep,Florida West Coast,"PORGY, RED",1,"2,210","2,746"
2001,Sep,Florida West Coast,"PORGY, RED",2.2,"4,905","5,636"
2002,Sep,Florida West Coast,"PORGY, RED",1.5,"3,346","3,280"
2003,Sep,Florida West Coast,"PORGY, RED",4.4,"9,808","9,889"
2004,Sep,Florida West Coast,"PORGY, RED",1.3,"2,953","2,896"
2005,Sep,Florida West Coast,"PORGY, RED",0.9,"2,092","2,175"
2006,Sep,Florida West Coast,"PORGY, RED",3.2,"7,023","7,321"
2007,Sep,Florida West Coast,"PORGY, RED",5.8,"12,838","13,535"
2008,Sep,Florida West Coast,"PORGY, RED",3.8,"8,371","9,029"
2009,Sep,Florida West Coast,"PORGY, RED",15.1,"33,207","33,508"
2010,Sep,Florida West Coast,"PORGY, RED",6.7,"14,718","16,332"
2011,Sep,Florida West Coast,"PORGY, RED",14.3,"31,487","36,999"
2012,Sep,Florida West Coast,"PORGY, RED",13.6,"30,092","38,375"
2013,Sep,Florida West Coast,"PORGY, RED",7.8,"17,259","22,622"
2014,Sep,Florida West Coast,"PORGY, RED",7.9,"17,324","21,816"
2015,Sep,Florida West Coast,"PORGY, RED",6.4,"14,100","18,748"
2016,Sep,Florida West Coast,"PORGY, RED",5.6,"12,285","17,059"
2014,Sep,Florida West Coast,"PORGY,GRASS",0,69,55
1999,Sep,Louisiana,"PORGY, RED",0.7,"1,470","1,511"
2000,Sep,Louisiana,"PORGY, RED",0.6,"1,277","1,278"
2001,Sep,Louisiana,"PORGY, RED",0.4,865,858
2002,Sep,Louisiana,"PORGY, RED",0.7,"1,485","1,435"
2003,Sep,Louisiana,"PORGY, RED",0.4,965,930
2004,Sep,Louisiana,"PORGY, RED",0.3,661,647
2005,Sep,Louisiana,"PORGY, RED",0,82,82
2007,Sep,Louisiana,"PORGY, RED",0.6,"1,427","1,352"
2009,Sep,Louisiana,"PORGY, RED",1.1,"2,337","2,239"
2012,Sep,Louisiana,"PORGY, RED",0,103,155
2013,Sep,Louisiana,"PORGY, RED",0.7,"1,538","1,727"
2014,Sep,Louisiana,"PORGY, RED",0.6,"1,318","1,271"
2016,Sep,Louisiana,"PORGY, RED",0.3,672,661
1999,Sep,Louisiana,"PORGY, WHITEBONE",0.2,509,449
2002,Sep,Louisiana,"PORGY, WHITEBONE",0.1,114,110
2006,Sep,Louisiana,"PORGY, WHITEBONE",0,103,49
2002,Sep,Mississippi,"PORGY, RED",0.3,678,652
2000,Oct,Florida West Coast,"PORGY, JOLTHEAD",0.1,138,73
2001,Oct,Florida West Coast,"PORGY, JOLTHEAD",0,50,33
2002,Oct,Florida West Coast,"PORGY, JOLTHEAD",0,41,38
2003,Oct,Florida West Coast,"PORGY, JOLTHEAD",0.2,372,195
2004,Oct,Florida West Coast,"PORGY, JOLTHEAD",0.5,"1,175",679
2005,Oct,Florida West Coast,"PORGY, JOLTHEAD",0.1,188,126
2006,Oct,Florida West Coast,"PORGY, JOLTHEAD",0.1,284,222
2007,Oct,Florida West Coast,"PORGY, JOLTHEAD",0.1,262,233
2008,Oct,Florida West Coast,"PORGY, JOLTHEAD",0.2,438,250
2009,Oct,Florida West Coast,"PORGY, JOLTHEAD",0.3,572,463
2010,Oct,Florida West Coast,"PORGY, JOLTHEAD",0.6,"1,432","1,180"
2011,Oct,Florida West Coast,"PORGY, JOLTHEAD",0.9,"1,985","1,645"
2012,Oct,Florida West Coast,"PORGY, JOLTHEAD",0.7,"1,485",864
2013,Oct,Florida West Coast,"PORGY, JOLTHEAD",0.7,"1,501","2,037"
2014,Oct,Florida West Coast,"PORGY, JOLTHEAD",0.9,"1,942","2,156"
2015,Oct,Florida West Coast,"PORGY, JOLTHEAD",0.7,"1,625","1,756"
2016,Oct,Florida West Coast,"PORGY, JOLTHEAD",1.2,"2,562","3,484"
1997,Oct,Florida West Coast,"PORGY, KNOBBED",0.5,"1,118",648
1998,Oct,Florida West Coast,"PORGY, KNOBBED",0.8,"1,682","1,018"
1999,Oct,Florida West Coast,"PORGY, KNOBBED",0.7,"1,555",910
2001,Oct,Florida West Coast,"PORGY, KNOBBED",1,"2,257","1,499"
2002,Oct,Florida West Coast,"PORGY, KNOBBED",1.5,"3,356","1,790"
2003,Oct,Florida West Coast,"PORGY, KNOBBED",0.8,"1,681","1,014"
2004,Oct,Florida West Coast,"PORGY, KNOBBED",0.5,"1,015",660
2006,Oct,Florida West Coast,"PORGY, KNOBBED",0,70,48
2007,Oct,Florida West Coast,"PORGY, KNOBBED",0,40,56
2008,Oct,Florida West Coast,"PORGY, KNOBBED",0.1,122,94
2011,Oct,Florida West Coast,"PORGY, KNOBBED",0.4,844,688
2012,Oct,Florida West Coast,"PORGY, KNOBBED",0.1,196,142
2013,Oct,Florida West Coast,"PORGY, KNOBBED",0.1,132,152
2014,Oct,Florida West Coast,"PORGY, KNOBBED",0.4,845,724
2015,Oct,Florida West Coast,"PORGY, KNOBBED",0.3,671,336
2016,Oct,Florida West Coast,"PORGY, KNOBBED",0.1,216,190
1996,Oct,Florida West Coast,"PORGY, RED",0.2,342,315
1997,Oct,Florida West Coast,"PORGY, RED",0.6,"1,421","1,511"
1998,Oct,Florida West Coast,"PORGY, RED",1,"2,159","2,175"
1999,Oct,Florida West Coast,"PORGY, RED",0.4,926,850
2000,Oct,Florida West Coast,"PORGY, RED",0.6,"1,304","1,547"
2001,Oct,Florida West Coast,"PORGY, RED",2,"4,459","4,914"
2002,Oct,Florida West Coast,"PORGY, RED",1.6,"3,443","3,452"
2003,Oct,Florida West Coast,"PORGY, RED",3.8,"8,433","11,578"
2004,Oct,Florida West Coast,"PORGY, RED",1.9,"4,280","4,074"
2005,Oct,Florida West Coast,"PORGY, RED",1.1,"2,504","2,650"
2006,Oct,Florida West Coast,"PORGY, RED",1.9,"4,227","4,259"
2007,Oct,Florida West Coast,"PORGY, RED",3.7,"8,131","8,989"
2008,Oct,Florida West Coast,"PORGY, RED",2.2,"4,877","4,879"
2009,Oct,Florida West Coast,"PORGY, RED",9.7,"21,419","23,919"
2010,Oct,Florida West Coast,"PORGY, RED",5,"11,118","12,904"
2011,Oct,Florida West Coast,"PORGY, RED",9.2,"20,217","24,117"
2012,Oct,Florida West Coast,"PORGY, RED",17.6,"38,861","49,081"
2013,Oct,Florida West Coast,"PORGY, RED",8.5,"18,817","23,360"
2014,Oct,Florida West Coast,"PORGY, RED",8.5,"18,685","24,652"
2015,Oct,Florida West Coast,"PORGY, RED",4.9,"10,795","13,296"
2016,Oct,Florida West Coast,"PORGY, RED",3.9,"8,701","11,488"
2014,Oct,Florida West Coast,"PORGY,GRASS",0,26,10
1999,Oct,Louisiana,"PORGY, RED",0.9,"2,033","1,955"
2000,Oct,Louisiana,"PORGY, RED",0.6,"1,296","1,277"
2001,Oct,Louisiana,"PORGY, RED",0.2,402,400
2002,Oct,Louisiana,"PORGY, RED",0.3,744,794
2003,Oct,Louisiana,"PORGY, RED",0.2,550,468
2004,Oct,Louisiana,"PORGY, RED",0.4,942,880
2007,Oct,Louisiana,"PORGY, RED",0.4,934,854
