Year,Month,State,Species,Metric Tons,Pounds,$
1991,Feb,Mississippi,"SEATROUT, SAND",0.7,"1,652",491
1992,Feb,Mississippi,"SEATROUT, SAND",0.3,695,345
1993,Feb,Mississippi,"SEATROUT, SAND",1.6,"3,530","2,117"
1995,Feb,Mississippi,"SEATROUT, SAND",0.7,"1,586",866
1996,Feb,Mississippi,"SEATROUT, SAND",10.8,"23,765","9,699"
1998,Feb,Mississippi,"SEATROUT, SAND",0.3,711,300
1999,Feb,Mississippi,"SEATROUT, SAND",16.7,"36,801","11,458"
2000,Feb,Mississippi,"SEATROUT, SAND",0.7,"1,581",690
2001,Feb,Mississippi,"SEATROUT, SAND",1.5,"3,363","1,325"
2002,Feb,Mississippi,"SEATROUT, SAND",0.6,"1,331",585
2003,Feb,Mississippi,"SEATROUT, SAND",1.4,"3,098",830
2004,Feb,Mississippi,"SEATROUT, SAND",0.6,"1,397",408
2005,Feb,Mississippi,"SEATROUT, SAND",3.4,"7,484","2,181"
2008,Feb,Mississippi,"SEATROUT, SAND",0.1,125,85
2010,Feb,Mississippi,"SEATROUT, SAND",0.1,303,222
2012,Feb,Mississippi,"SEATROUT, SAND",0.1,154,153
1990,Feb,Mississippi,"SEATROUT, SPOTTED",0.7,"1,606","2,062"
1991,Feb,Mississippi,"SEATROUT, SPOTTED",0.3,729,"1,153"
1992,Feb,Mississippi,"SEATROUT, SPOTTED",0.6,"1,413","2,080"
1993,Feb,Mississippi,"SEATROUT, SPOTTED",0.9,"2,077","3,243"
1994,Feb,Mississippi,"SEATROUT, SPOTTED",1.7,"3,722","5,251"
1995,Feb,Mississippi,"SEATROUT, SPOTTED",2.3,"5,172","6,682"
1996,Feb,Mississippi,"SEATROUT, SPOTTED",0.9,"1,894","2,529"
1997,Feb,Mississippi,"SEATROUT, SPOTTED",0.3,630,832
1998,Feb,Mississippi,"SEATROUT, SPOTTED",1.2,"2,564","5,172"
1999,Feb,Mississippi,"SEATROUT, SPOTTED",2.2,"4,760","7,954"
2000,Feb,Mississippi,"SEATROUT, SPOTTED",2,"4,519","7,602"
2001,Feb,Mississippi,"SEATROUT, SPOTTED",1.4,"3,115","6,249"
2002,Feb,Mississippi,"SEATROUT, SPOTTED",1.2,"2,645","4,965"
2003,Feb,Mississippi,"SEATROUT, SPOTTED",0.8,"1,660","3,076"
2004,Feb,Mississippi,"SEATROUT, SPOTTED",0.3,728,"1,482"
2005,Feb,Mississippi,"SEATROUT, SPOTTED",1,"2,167","3,932"
2006,Feb,Mississippi,"SEATROUT, SPOTTED",0.4,848,"1,798"
2007,Feb,Mississippi,"SEATROUT, SPOTTED",2.1,"4,710","10,235"
2008,Feb,Mississippi,"SEATROUT, SPOTTED",0.8,"1,735","3,789"
2009,Feb,Mississippi,"SEATROUT, SPOTTED",2,"4,456","9,734"
2010,Feb,Mississippi,"SEATROUT, SPOTTED",2.3,"5,150","11,952"
2011,Feb,Mississippi,"SEATROUT, SPOTTED",1.7,"3,722","8,422"
2012,Feb,Mississippi,"SEATROUT, SPOTTED",2.2,"4,870","12,331"
2013,Feb,Mississippi,"SEATROUT, SPOTTED",1.5,"3,240","7,608"
2014,Feb,Mississippi,"SEATROUT, SPOTTED",1.1,"2,531","6,180"
2015,Feb,Mississippi,"SEATROUT, SPOTTED",0.8,"1,836","5,138"
2016,Feb,Mississippi,"SEATROUT, SPOTTED",2.4,"5,281","16,472"
2012,Feb,Texas,"SEATROUT, SAND",0,36,38
1990,Mar,Alabama,"SEATROUT, SAND",2.8,"6,127","2,643"
1991,Mar,Alabama,"SEATROUT, SAND",3.4,"7,444","3,544"
