Year,Month,State,Species,Metric Tons,Pounds,$
1991,Dec,Florida West Coast,"SHAD, AMERICAN",1.3,"2,883",215
1992,Dec,Florida West Coast,"SHAD, AMERICAN",1.9,"4,097",350
1993,Dec,Florida West Coast,"SHAD, AMERICAN",0,74,5
1994,Dec,Florida West Coast,"SHAD, AMERICAN",1,"2,125",238
1995,Dec,Florida West Coast,"SHAD, AMERICAN",2.3,"5,144",802
1991,Dec,Louisiana,"SHAD, AMERICAN",17,"37,488","3,882"
1992,Dec,Louisiana,"SHAD, AMERICAN",41.8,"92,142","9,229"
1993,Dec,Louisiana,"SHAD, AMERICAN",75.2,"165,746","14,405"
1994,Dec,Louisiana,"SHAD, AMERICAN",15.3,"33,830","3,383"
1995,Dec,Louisiana,"SHAD, AMERICAN",61.5,"135,557","13,845"
1996,Dec,Louisiana,"SHAD, AMERICAN",62.8,"138,384","14,295"
1997,Dec,Louisiana,"SHAD, AMERICAN",24.7,"54,373","6,581"
1998,Dec,Louisiana,"SHAD, AMERICAN",123.4,"272,032","28,280"
1999,Dec,Louisiana,"SHAD, GIZZARD",37.6,"82,950","8,068"
2001,Dec,Louisiana,"SHAD, GIZZARD",66.8,"147,167","14,650"
2002,Dec,Louisiana,"SHAD, GIZZARD",181.6,"400,418","47,686"
2003,Dec,Louisiana,"SHAD, GIZZARD",139.3,"307,195","38,659"
2004,Dec,Louisiana,"SHAD, GIZZARD",49.3,"108,637","31,216"
2005,Dec,Louisiana,"SHAD, GIZZARD",93,"205,132","253,776"
2006,Dec,Louisiana,"SHAD, GIZZARD",87.9,"193,745","540,273"
2007,Dec,Louisiana,"SHAD, GIZZARD",30,"66,211","12,018"
2008,Dec,Louisiana,"SHAD, GIZZARD",77.8,"171,510","32,012"
2009,Dec,Louisiana,"SHAD, GIZZARD",70,"154,344","28,130"
2010,Dec,Louisiana,"SHAD, GIZZARD",20.3,"44,687","32,073"
2011,Dec,Louisiana,"SHAD, GIZZARD",66.9,"147,413","25,994"
2012,Dec,Louisiana,"SHAD, GIZZARD",90.2,"198,784","40,377"
2013,Dec,Louisiana,"SHAD, GIZZARD",88.9,"195,963","37,021"
2014,Dec,Louisiana,"SHAD, GIZZARD",50.8,"112,014","25,445"
2015,Dec,Louisiana,"SHAD, GIZZARD",56.4,"124,321","35,536"
2016,Dec,Louisiana,"SHAD, GIZZARD",107.4,"236,699","102,412"
2017,NSP,Louisiana,"SHAD, GIZZARD",529.3,"1,166,835","579,790"
