Year,Month,State,Species,Metric Tons,Pounds,$
2002,Feb,Alabama,"GROUPER, SNOWY",0,26,53
2004,Feb,Alabama,"GROUPER, SNOWY",0.1,198,452
2006,Feb,Alabama,"GROUPER, SNOWY",0.3,652,"1,481"
2007,Feb,Alabama,"GROUPER, SNOWY",0.2,502,"1,424"
2008,Feb,Alabama,"GROUPER, SNOWY",0.1,283,798
2002,Feb,Alabama,"GROUPER, YELLOWEDGE",0.5,"1,124","2,793"
2006,Feb,Alabama,"GROUPER, YELLOWEDGE",0.8,"1,855","5,261"
2008,Feb,Alabama,"GROUPER, YELLOWEDGE",1.3,"2,913","9,902"
2002,Feb,Alabama,"GROUPER, YELLOWFIN",0,28,70
1990,Feb,Alabama,GROUPERS,0.1,116,167
1996,Feb,Alabama,GROUPERS,0.1,284,639
1997,Feb,Alabama,GROUPERS,0,103,221
1998,Feb,Alabama,GROUPERS,0.1,154,372
1999,Feb,Alabama,GROUPERS,0.2,473,"1,100"
2000,Feb,Alabama,GROUPERS,0.6,"1,418","3,776"
2001,Feb,Alabama,GROUPERS,0.2,332,571
2002,Feb,Alabama,GROUPERS,0.1,247,505
1990,Feb,Florida West Coast,"GROUPER, BLACK",39.2,"86,512","180,019"
1991,Feb,Florida West Coast,"GROUPER, BLACK",45,"99,101","212,001"
1992,Feb,Florida West Coast,"GROUPER, BLACK",30.4,"67,042","125,011"
1993,Feb,Florida West Coast,"GROUPER, BLACK",22.4,"49,303","91,595"
1994,Feb,Florida West Coast,"GROUPER, BLACK",19.9,"43,979","89,631"
1995,Feb,Florida West Coast,"GROUPER, BLACK",18.2,"40,211","89,652"
1996,Feb,Florida West Coast,"GROUPER, BLACK",21.6,"47,714","103,426"
1997,Feb,Florida West Coast,"GROUPER, BLACK",11.7,"25,686","57,118"
1998,Feb,Florida West Coast,"GROUPER, BLACK",10.5,"23,128","52,283"
