Year,Month,State,Species,Metric Tons,Pounds,$
1990,Jun,Florida West Coast,SQUIDS,1.6,"3,520","1,225"
1991,Jun,Florida West Coast,SQUIDS,4.4,"9,747","3,204"
1992,Jun,Florida West Coast,SQUIDS,5.6,"12,412","4,455"
1993,Jun,Florida West Coast,SQUIDS,1.4,"3,105","1,144"
1994,Jun,Florida West Coast,SQUIDS,4.1,"9,066","2,470"
1995,Jun,Florida West Coast,SQUIDS,1.3,"2,935","1,295"
1996,Jun,Florida West Coast,SQUIDS,1.4,"3,069","1,525"
1997,Jun,Florida West Coast,SQUIDS,2.3,"5,086","1,506"
1998,Jun,Florida West Coast,SQUIDS,5.8,"12,742","4,521"
1999,Jun,Florida West Coast,SQUIDS,3.3,"7,356","2,360"
2000,Jun,Florida West Coast,SQUIDS,3.4,"7,602","2,760"
2001,Jun,Florida West Coast,SQUIDS,3.8,"8,286","4,167"
2002,Jun,Florida West Coast,SQUIDS,2.7,"5,965","1,998"
2003,Jun,Florida West Coast,SQUIDS,2.7,"5,959","3,220"
2004,Jun,Florida West Coast,SQUIDS,0.9,"1,962",823
2005,Jun,Florida West Coast,SQUIDS,0.7,"1,635",718
2006,Jun,Florida West Coast,SQUIDS,2,"4,455","1,970"
2007,Jun,Florida West Coast,SQUIDS,3,"6,580","2,929"
2008,Jun,Florida West Coast,SQUIDS,0.5,"1,006",366
2009,Jun,Florida West Coast,SQUIDS,1.3,"2,790",831
2010,Jun,Florida West Coast,SQUIDS,0.5,"1,160",674
2011,Jun,Florida West Coast,SQUIDS,4.6,"10,032","3,914"
2012,Jun,Florida West Coast,SQUIDS,0.5,"1,062",652
2013,Jun,Florida West Coast,SQUIDS,2.2,"4,909","1,904"
2014,Jun,Florida West Coast,SQUIDS,2.9,"6,503","4,182"
2015,Jun,Florida West Coast,SQUIDS,2.3,"5,030","2,531"
2016,Jun,Florida West Coast,SQUIDS,1.9,"4,206","2,531"
2016,Jun,Louisiana,SQUIDS,0.1,190,197
2002,Jun,Mississippi,SQUIDS,0,50,20
1990,Jun,Texas,SQUIDS,1.5,"3,308","1,566"
1991,Jun,Texas,SQUIDS,0.1,266,130
1992,Jun,Texas,SQUIDS,1,"2,264","2,048"
1993,Jun,Texas,SQUIDS,0.9,"2,057","1,189"
1994,Jun,Texas,SQUIDS,1.5,"3,289","1,869"
1995,Jun,Texas,SQUIDS,2.8,"6,241","3,585"
1996,Jun,Texas,SQUIDS,1.4,"3,049","2,236"
1997,Jun,Texas,SQUIDS,1.6,"3,475","2,992"
1998,Jun,Texas,SQUIDS,4,"8,817","4,547"
1999,Jun,Texas,SQUIDS,3.9,"8,508","5,450"
2000,Jun,Texas,SQUIDS,2.6,"5,775","4,466"
2001,Jun,Texas,SQUIDS,1.3,"2,921","2,891"
2002,Jun,Texas,SQUIDS,2,"4,314","3,906"
2003,Jun,Texas,SQUIDS,3.7,"8,090","6,694"
2004,Jun,Texas,SQUIDS,1.6,"3,510","3,418"
2005,Jun,Texas,SQUIDS,3.1,"6,891","5,843"
2006,Jun,Texas,SQUIDS,1.9,"4,103","4,247"
2007,Jun,Texas,SQUIDS,0.5,"1,158","1,194"
2008,Jun,Texas,SQUIDS,0.5,"1,171","1,402"
2009,Jun,Texas,SQUIDS,0.4,901,"1,164"
2010,Jun,Texas,SQUIDS,2.9,"6,423","4,995"
2011,Jun,Texas,SQUIDS,1,"2,305","2,209"
2012,Jun,Texas,SQUIDS,0.2,547,788
2013,Jun,Texas,SQUIDS,1.3,"2,854","4,290"
2014,Jun,Texas,SQUIDS,1.1,"2,408","3,414"
2015,Jun,Texas,SQUIDS,0,88,110
2016,Jun,Texas,SQUIDS,0.1,284,738
1990,Jul,Alabama,SQUIDS,0.9,"1,880",856
1996,Jul,Alabama,SQUIDS,0.4,887,530
1998,Jul,Alabama,SQUIDS,1.8,"3,917","1,781"
2001,Jul,Alabama,SQUIDS,0.8,"1,850","1,002"
2002,Jul,Alabama,SQUIDS,0.3,569,327
2011,Jul,Alabama,SQUIDS,0.3,673,509
2012,Jul,Alabama,SQUIDS,1,"2,220","1,124"
2013,Jul,Alabama,SQUIDS,1.4,"3,043","2,296"
2014,Jul,Alabama,SQUIDS,1,"2,206","1,808"
2015,Jul,Alabama,SQUIDS,0.1,157,141
2016,Jul,Alabama,SQUIDS,1.3,"2,795","2,310"
1990,Jul,Florida West Coast,SQUIDS,6.3,"13,814","3,816"
1991,Jul,Florida West Coast,SQUIDS,5.4,"11,956","3,258"
1992,Jul,Florida West Coast,SQUIDS,7.8,"17,193","3,040"
1993,Jul,Florida West Coast,SQUIDS,5,"10,997","3,153"
1994,Jul,Florida West Coast,SQUIDS,4.5,"9,828","2,581"
1995,Jul,Florida West Coast,SQUIDS,3.7,"8,247","2,524"
1996,Jul,Florida West Coast,SQUIDS,3.1,"6,903","2,500"
1997,Jul,Florida West Coast,SQUIDS,3.1,"6,906","2,570"
1998,Jul,Florida West Coast,SQUIDS,16.6,"36,633","13,619"
1999,Jul,Florida West Coast,SQUIDS,3.6,"7,836","2,723"
2000,Jul,Florida West Coast,SQUIDS,4.5,"9,857","3,468"
2001,Jul,Florida West Coast,SQUIDS,6,"13,283","6,609"
2002,Jul,Florida West Coast,SQUIDS,2.4,"5,251","2,529"
2003,Jul,Florida West Coast,SQUIDS,2.4,"5,370","2,249"
2004,Jul,Florida West Coast,SQUIDS,2.5,"5,531","2,233"
2005,Jul,Florida West Coast,SQUIDS,1.6,"3,573","1,620"
2006,Jul,Florida West Coast,SQUIDS,4.9,"10,773","4,013"
2007,Jul,Florida West Coast,SQUIDS,3.5,"7,739","3,721"
2008,Jul,Florida West Coast,SQUIDS,1.5,"3,236","1,471"
2009,Jul,Florida West Coast,SQUIDS,1.4,"3,026","1,182"
2010,Jul,Florida West Coast,SQUIDS,0.8,"1,856","2,001"
2011,Jul,Florida West Coast,SQUIDS,4,"8,819","4,558"
2012,Jul,Florida West Coast,SQUIDS,1,"2,281",778
2013,Jul,Florida West Coast,SQUIDS,3.9,"8,579","4,637"
2014,Jul,Florida West Coast,SQUIDS,1.4,"3,086","1,058"
2015,Jul,Florida West Coast,SQUIDS,2.6,"5,777","3,086"
2016,Jul,Florida West Coast,SQUIDS,2.3,"5,065","4,580"
2002,Jul,Louisiana,SQUIDS,0.1,170,85
2013,Jul,Louisiana,SQUIDS,0.1,272,261
1990,Jul,Mississippi,SQUIDS,0.8,"1,785",365
1996,Jul,Mississippi,SQUIDS,0.1,222,112
1990,Jul,Texas,SQUIDS,2.6,"5,769","2,663"
1991,Jul,Texas,SQUIDS,1.8,"3,950","2,553"
1992,Jul,Texas,SQUIDS,2.5,"5,605","2,965"
1993,Jul,Texas,SQUIDS,0.3,628,364
1994,Jul,Texas,SQUIDS,0.3,607,574
1995,Jul,Texas,SQUIDS,1.9,"4,124","2,571"
1996,Jul,Texas,SQUIDS,1.4,"3,097","2,575"
1997,Jul,Texas,SQUIDS,1.9,"4,170","2,775"
1998,Jul,Texas,SQUIDS,3.9,"8,508","3,821"
1999,Jul,Texas,SQUIDS,2.8,"6,166","3,748"
2000,Jul,Texas,SQUIDS,3.5,"7,670","5,818"
2001,Jul,Texas,SQUIDS,2.3,"4,991","4,950"
2002,Jul,Texas,SQUIDS,3.9,"8,611","7,719"
2003,Jul,Texas,SQUIDS,2.9,"6,346","5,478"
2004,Jul,Texas,SQUIDS,2.3,"5,168","5,356"
2005,Jul,Texas,SQUIDS,3.2,"7,040","6,472"
2006,Jul,Texas,SQUIDS,1.1,"2,393","2,519"
2007,Jul,Texas,SQUIDS,0.4,882,"1,177"
2008,Jul,Texas,SQUIDS,0.8,"1,805","2,184"
2009,Jul,Texas,SQUIDS,0.6,"1,278","1,632"
2010,Jul,Texas,SQUIDS,1.2,"2,639","2,815"
2011,Jul,Texas,SQUIDS,1,"2,147","2,214"
2012,Jul,Texas,SQUIDS,0.6,"1,217","1,432"
2013,Jul,Texas,SQUIDS,1,"2,201","2,835"
2014,Jul,Texas,SQUIDS,0.3,614,936
2015,Jul,Texas,SQUIDS,0.3,570,792
2016,Jul,Texas,SQUIDS,0.3,747,"1,309"
1990,Aug,Alabama,SQUIDS,0.4,865,348
1991,Aug,Alabama,SQUIDS,1.4,"2,983","1,292"
1993,Aug,Alabama,SQUIDS,0.6,"1,379",596
1994,Aug,Alabama,SQUIDS,0.2,428,204
1997,Aug,Alabama,SQUIDS,0.8,"1,751",854
2001,Aug,Alabama,SQUIDS,1,"2,212",966
2002,Aug,Alabama,SQUIDS,0,68,39
2009,Aug,Alabama,SQUIDS,0.3,560,456
2011,Aug,Alabama,SQUIDS,0.9,"1,877",642
2012,Aug,Alabama,SQUIDS,1.7,"3,843","1,796"
2013,Aug,Alabama,SQUIDS,1.3,"2,865","1,738"
2014,Aug,Alabama,SQUIDS,1.6,"3,515","2,829"
2015,Aug,Alabama,SQUIDS,0.6,"1,368","1,039"
2016,Aug,Alabama,SQUIDS,0.9,"1,922","1,358"
1990,Aug,Florida West Coast,SQUIDS,5.6,"12,278","2,992"
1991,Aug,Florida West Coast,SQUIDS,2.9,"6,337","1,728"
1992,Aug,Florida West Coast,SQUIDS,2.2,"4,757","1,210"
1993,Aug,Florida West Coast,SQUIDS,8.6,"18,940","5,300"
1994,Aug,Florida West Coast,SQUIDS,1.1,"2,478",670
1995,Aug,Florida West Coast,SQUIDS,6.9,"15,182","4,124"
1996,Aug,Florida West Coast,SQUIDS,9,"19,789","6,331"
1997,Aug,Florida West Coast,SQUIDS,3.2,"7,057","2,600"
1998,Aug,Florida West Coast,SQUIDS,16.5,"36,395","9,920"
1999,Aug,Florida West Coast,SQUIDS,1.6,"3,441","1,183"
